nct_id,Type,Value,Action
NCT01967810,Tag,Performance_Karnofsky_100,Removed
NCT01970644,Tag,Performance_Karnofsky_100,Removed
NCT01972750,Tag,Performance_Karnofsky_100,Removed
NCT01975116,Tag,Performance_Karnofsky_100,Removed
NCT01977677,Tag,Performance_Karnofsky_100,Removed
NCT01985087,Tag,Performance_Karnofsky_100,Removed
NCT01985256,Tag,Performance_Karnofsky_100,Removed
NCT01985971,Tag,Performance_Karnofsky_100,Removed
NCT01987596,Tag,Performance_Karnofsky_100,Removed
NCT01988675,Tag,Performance_Karnofsky_100,Removed
NCT01989052,Tag,Performance_Karnofsky_100,Removed
NCT01989884,Tag,Performance_Karnofsky_100,Removed
NCT01999270,Tag,Performance_Karnofsky_100,Removed
NCT02000882,Tag,Performance_Karnofsky_100,Removed
NCT02005614,Tag,Performance_Karnofsky_100,Removed
NCT02006563,Tag,Performance_Karnofsky_100,Removed
NCT02010606,Tag,Performance_Karnofsky_100,Removed
NCT02013297,Tag,Performance_Karnofsky_100,Removed
NCT02014545,Tag,Performance_Karnofsky_100,Removed
NCT02014844,Tag,Performance_Karnofsky_100,Removed
NCT02015117,Tag,Performance_Karnofsky_100,Removed
NCT02015728,Tag,Performance_Karnofsky_100,Removed
NCT02015819,Tag,Performance_Karnofsky_100,Removed
NCT02017717,Tag,Performance_Karnofsky_100,Removed
NCT02017964,Tag,Performance_Karnofsky_100,Removed
NCT02019576,Tag,Performance_Karnofsky_100,Removed
NCT02025231,Tag,Performance_Karnofsky_100,Removed
NCT02025881,Tag,Performance_Karnofsky_100,Removed
NCT02029573,Tag,Performance_Karnofsky_100,Removed
NCT02029690,Tag,Performance_Karnofsky_100,Removed
NCT02031237,Tag,Performance_Karnofsky_100,Removed
NCT02031965,Tag,Performance_Karnofsky_100,Removed
NCT02034981,Tag,Performance_Karnofsky_100,Removed
NCT02035852,Tag,Performance_Karnofsky_100,Removed
NCT02038218,Tag,Performance_Karnofsky_100,Removed
NCT02039778,Tag,Performance_Karnofsky_100,Removed
NCT02039947,Tag,Performance_Karnofsky_100,Removed
NCT02041611,Tag,Performance_Karnofsky_100,Removed
NCT02045368,Tag,Performance_Karnofsky_100,Removed
NCT02046187,Tag,Performance_Karnofsky_100,Removed
NCT02047214,Tag,Performance_Karnofsky_100,Removed
NCT02047747,Tag,Performance_Karnofsky_100,Removed
NCT02048059,Tag,Performance_Karnofsky_100,Removed
NCT02049489,Tag,Performance_Karnofsky_100,Removed
NCT02052648,Tag,Performance_Karnofsky_100,Removed
NCT02054819,Tag,Performance_Karnofsky_100,Removed
NCT02065466,Tag,Performance_Karnofsky_100,Removed
NCT02067156,Tag,Performance_Karnofsky_100,Removed
NCT02069080,Tag,Performance_Karnofsky_100,Removed
NCT02073968,Tag,Performance_Karnofsky_100,Removed
NCT02073994,Tag,Performance_Karnofsky_100,Removed
NCT02076477,Tag,Performance_Karnofsky_100,Removed
NCT02077543,Tag,Performance_Karnofsky_100,Removed
NCT02078648,Tag,Performance_Karnofsky_100,Removed
NCT02082119,Tag,Performance_Karnofsky_100,Removed
NCT02082587,Tag,Performance_Karnofsky_100,Removed
NCT02085304,Tag,Performance_Karnofsky_100,Removed
NCT02095132,Tag,Performance_Karnofsky_100,Removed
NCT02097732,Tag,Performance_Karnofsky_100,Removed
NCT02099487,Tag,Performance_Karnofsky_100,Removed
NCT02100891,Tag,Performance_Karnofsky_100,Removed
NCT02104882,Tag,Performance_Karnofsky_100,Removed
NCT02115139,Tag,Performance_Karnofsky_100,Removed
NCT02120287,Tag,Performance_Karnofsky_100,Removed
NCT02122822,Tag,Performance_Karnofsky_100,Removed
NCT02124772,Tag,Performance_Karnofsky_100,Removed
NCT02125786,Tag,Performance_Karnofsky_100,Removed
NCT02129335,Tag,Performance_Karnofsky_100,Removed
NCT02133183,Tag,Performance_Karnofsky_100,Removed
NCT02137759,Tag,Performance_Karnofsky_100,Removed
NCT02149225,Tag,Performance_Karnofsky_100,Removed
NCT02149459,Tag,Performance_Karnofsky_100,Removed
NCT02152982,Tag,Performance_Karnofsky_100,Removed
NCT02155920,Tag,Performance_Karnofsky_100,Removed
NCT02157103,Tag,Performance_Karnofsky_100,Removed
NCT02162537,Tag,Performance_Karnofsky_100,Removed
NCT02162732,Tag,Performance_Karnofsky_100,Removed
NCT02177578,Tag,Performance_Karnofsky_100,Removed
NCT02179086,Tag,Performance_Karnofsky_100,Removed
NCT02179515,Tag,Performance_Karnofsky_100,Removed
NCT02185352,Tag,Performance_Karnofsky_100,Removed
NCT02186262,Tag,Performance_Karnofsky_100,Removed
NCT02186509,Tag,Performance_Karnofsky_100,Removed
NCT02189109,Tag,Performance_Karnofsky_100,Removed
NCT02192359,Tag,Performance_Karnofsky_100,Removed
NCT02197169,Tag,Performance_Karnofsky_100,Removed
NCT02197637,Tag,Performance_Karnofsky_100,Removed
NCT02201563,Tag,Performance_Karnofsky_100,Removed
NCT02202993,Tag,Performance_Karnofsky_100,Removed
NCT02206230,Tag,Performance_Karnofsky_100,Removed
NCT02208362,Tag,Performance_Karnofsky_100,Removed
NCT02209376,Tag,Performance_Karnofsky_100,Removed
NCT02209948,Tag,Performance_Karnofsky_100,Removed
NCT02212574,Tag,Performance_Karnofsky_100,Removed
NCT02220491,Tag,Performance_Karnofsky_100,Removed
NCT02221986,Tag,Performance_Karnofsky_100,Removed
NCT02230306,Tag,Performance_Karnofsky_100,Removed
NCT02233049,Tag,Performance_Karnofsky_100,Removed
NCT02234297,Tag,Performance_Karnofsky_100,Removed
NCT02238496,Tag,Performance_Karnofsky_100,Removed
NCT02239861,Tag,Performance_Karnofsky_100,Removed
NCT02239952,Tag,Performance_Karnofsky_100,Removed
NCT02254954,Tag,Performance_Karnofsky_100,Removed
NCT02255461,Tag,Performance_Karnofsky_100,Removed
NCT02263105,Tag,Performance_Karnofsky_100,Removed
NCT02271711,Tag,Performance_Karnofsky_100,Removed
NCT02272270,Tag,Performance_Karnofsky_100,Removed
NCT02273739,Tag,Performance_Karnofsky_100,Removed
NCT02274987,Tag,Performance_Karnofsky_100,Removed
NCT02276053,Tag,Performance_Karnofsky_100,Removed
NCT02277561,Tag,Performance_Karnofsky_100,Removed
NCT02278510,Tag,Performance_Karnofsky_100,Removed
NCT02279992,Tag,Performance_Karnofsky_100,Removed
NCT02285439,Tag,Performance_Karnofsky_100,Removed
NCT02285959,Tag,Performance_Karnofsky_100,Removed
NCT02286167,Tag,Performance_Karnofsky_100,Removed
NCT02287428,Tag,Performance_Karnofsky_100,Removed
NCT02296476,Tag,Performance_Karnofsky_100,Removed
NCT02303678,Tag,Performance_Karnofsky_100,Removed
NCT02303938,Tag,Performance_Karnofsky_100,Removed
NCT02305056,Tag,Performance_Karnofsky_100,Removed
NCT02311556,Tag,Performance_Karnofsky_100,Removed
NCT02311920,Tag,Performance_Karnofsky_100,Removed
NCT02313272,Tag,Performance_Karnofsky_100,Removed
NCT02320058,Tag,Performance_Karnofsky_100,Removed
NCT02330562,Tag,Performance_Karnofsky_100,Removed
NCT02332889,Tag,Performance_Karnofsky_100,Removed
NCT02336165,Tag,Performance_Karnofsky_100,Removed
NCT02337686,Tag,Performance_Karnofsky_100,Removed
NCT02338011,Tag,Performance_Karnofsky_100,Removed
NCT02338037,Tag,Performance_Karnofsky_100,Removed
NCT02340156,Tag,Performance_Karnofsky_100,Removed
NCT02342379,Tag,Performance_Karnofsky_100,Removed
NCT02343224,Tag,Performance_Karnofsky_100,Removed
NCT02344355,Tag,Performance_Karnofsky_100,Removed
NCT02345824,Tag,Performance_Karnofsky_100,Removed
NCT02348255,Tag,Performance_Karnofsky_100,Removed
NCT02353000,Tag,Performance_Karnofsky_100,Removed
NCT02355613,Tag,Performance_Karnofsky_100,Removed
NCT02359565,Tag,Performance_Karnofsky_100,Removed
NCT02360215,Tag,Performance_Karnofsky_100,Removed
NCT02363075,Tag,Performance_Karnofsky_100,Removed
NCT02363933,Tag,Performance_Karnofsky_100,Removed
NCT02366728,Tag,Performance_Karnofsky_100,Removed
NCT02370563,Tag,Performance_Karnofsky_100,Removed
NCT02371031,Tag,Performance_Karnofsky_100,Removed
NCT02372409,Tag,Performance_Karnofsky_100,Removed
NCT02381886,Tag,Performance_Karnofsky_100,Removed
NCT02386826,Tag,Performance_Karnofsky_100,Removed
NCT02388659,Tag,Performance_Karnofsky_100,Removed
NCT02389738,Tag,Performance_Karnofsky_100,Removed
NCT02390752,Tag,Performance_Karnofsky_100,Removed
NCT02393131,Tag,Performance_Karnofsky_100,Removed
NCT02394665,Tag,Performance_Karnofsky_100,Removed
NCT02395692,Tag,Performance_Karnofsky_100,Removed
NCT02410577,Tag,Performance_Karnofsky_100,Removed
NCT02415153,Tag,Performance_Karnofsky_100,Removed
NCT02423525,Tag,Performance_Karnofsky_100,Removed
NCT02433392,Tag,Performance_Karnofsky_100,Removed
NCT02441062,Tag,Performance_Karnofsky_100,Removed
NCT02441088,Tag,Performance_Karnofsky_100,Removed
NCT02441322,Tag,Performance_Karnofsky_100,Removed
NCT02442297,Tag,Performance_Karnofsky_100,Removed
NCT02444000,Tag,Performance_Karnofsky_100,Removed
NCT02451215,Tag,Performance_Karnofsky_100,Removed
NCT02452294,Tag,Performance_Karnofsky_100,Removed
NCT02454634,Tag,Performance_Karnofsky_100,Removed
NCT02458339,Tag,Performance_Karnofsky_100,Removed
NCT02460068,Tag,Performance_Karnofsky_100,Removed
NCT02478164,Tag,Performance_Karnofsky_100,Removed
NCT02481154,Tag,Performance_Karnofsky_100,Removed
NCT02481960,Tag,Performance_Karnofsky_100,Removed
NCT02484755,Tag,Performance_Karnofsky_100,Removed
NCT02490878,Tag,Performance_Karnofsky_100,Removed
NCT02490930,Tag,Performance_Karnofsky_100,Removed
NCT02496741,Tag,Performance_Karnofsky_100,Removed
NCT02498951,Tag,Performance_Karnofsky_100,Removed
NCT02504788,Tag,Performance_Karnofsky_100,Removed
NCT02507583,Tag,Performance_Karnofsky_100,Removed
NCT02510950,Tag,Performance_Karnofsky_100,Removed
NCT02514915,Tag,Performance_Karnofsky_100,Removed
NCT02529072,Tag,Performance_Karnofsky_100,Removed
NCT02530320,Tag,Performance_Karnofsky_100,Removed
NCT02530502,Tag,Performance_Karnofsky_100,Removed
NCT02540161,Tag,Performance_Karnofsky_100,Removed
NCT02541370,Tag,Performance_Karnofsky_100,Removed
NCT02549833,Tag,Performance_Karnofsky_100,Removed
NCT02550249,Tag,Performance_Karnofsky_100,Removed
NCT02563925,Tag,Performance_Karnofsky_100,Removed
NCT02564198,Tag,Performance_Karnofsky_100,Removed
NCT02565433,Tag,Performance_Karnofsky_100,Removed
NCT02567643,Tag,Performance_Karnofsky_100,Removed
NCT02571530,Tag,Performance_Karnofsky_100,Removed
NCT02573324,Tag,Performance_Karnofsky_100,Removed
NCT02575027,Tag,Performance_Karnofsky_100,Removed
NCT02576665,Tag,Performance_Karnofsky_100,Removed
NCT02586857,Tag,Performance_Karnofsky_100,Removed
NCT02589522,Tag,Performance_Karnofsky_100,Removed
NCT02590263,Tag,Performance_Karnofsky_100,Removed
NCT02598427,Tag,Performance_Karnofsky_100,Removed
NCT02603692,Tag,Performance_Karnofsky_100,Removed
NCT02605746,Tag,Performance_Karnofsky_100,Removed
NCT02607124,Tag,Performance_Karnofsky_100,Removed
NCT02616393,Tag,Performance_Karnofsky_100,Removed
NCT02617134,Tag,Performance_Karnofsky_100,Removed
NCT02617589,Tag,Performance_Karnofsky_100,Removed
NCT02624388,Tag,Performance_Karnofsky_100,Removed
NCT02626364,Tag,Performance_Karnofsky_100,Removed
NCT02632370,Tag,Performance_Karnofsky_100,Removed
NCT02636634,Tag,Performance_Karnofsky_100,Removed
NCT02639546,Tag,Performance_Karnofsky_100,Removed
NCT02644291,Tag,Performance_Karnofsky_100,Removed
NCT02644460,Tag,Performance_Karnofsky_100,Removed
NCT02644512,Tag,Performance_Karnofsky_100,Removed
NCT02648997,Tag,Performance_Karnofsky_100,Removed
NCT02650401,Tag,Performance_Karnofsky_100,Removed
NCT02650752,Tag,Performance_Karnofsky_100,Removed
NCT02654041,Tag,Performance_Karnofsky_100,Removed
NCT02654964,Tag,Performance_Karnofsky_100,Removed
NCT02655536,Tag,Performance_Karnofsky_100,Removed
NCT02658279,Tag,Performance_Karnofsky_100,Removed
NCT02658981,Tag,Performance_Karnofsky_100,Removed
NCT02659800,Tag,Performance_Karnofsky_100,Removed
NCT02663440,Tag,Performance_Karnofsky_100,Removed
NCT02667587,Tag,Performance_Karnofsky_100,Removed
NCT02669914,Tag,Performance_Karnofsky_100,Removed
NCT02672995,Tag,Performance_Karnofsky_100,Removed
NCT02676687,Tag,Performance_Karnofsky_100,Removed
NCT02678975,Tag,Performance_Karnofsky_100,Removed
NCT02685605,Tag,Performance_Karnofsky_100,Removed
NCT02693990,Tag,Performance_Karnofsky_100,Removed
NCT02696993,Tag,Performance_Karnofsky_100,Removed
NCT02698254,Tag,Performance_Karnofsky_100,Removed
NCT02704858,Tag,Performance_Karnofsky_100,Removed
NCT02709616,Tag,Performance_Karnofsky_100,Removed
NCT02711137,Tag,Performance_Karnofsky_100,Removed
NCT02715297,Tag,Performance_Karnofsky_100,Removed
NCT02715609,Tag,Performance_Karnofsky_100,Removed
NCT02717455,Tag,Performance_Karnofsky_100,Removed
NCT02718443,Tag,Performance_Karnofsky_100,Removed
NCT02722512,Tag,Performance_Karnofsky_100,Removed
NCT02725684,Tag,Performance_Karnofsky_100,Removed
NCT02743078,Tag,Performance_Karnofsky_100,Removed
NCT02747407,Tag,Performance_Karnofsky_100,Removed
NCT02748135,Tag,Performance_Karnofsky_100,Removed
NCT02753790,Tag,Performance_Karnofsky_100,Removed
NCT02761070,Tag,Performance_Karnofsky_100,Removed
NCT02764151,Tag,Performance_Karnofsky_100,Removed
NCT02765165,Tag,Performance_Karnofsky_100,Removed
NCT02766270,Tag,Performance_Karnofsky_100,Removed
NCT02766699,Tag,Performance_Karnofsky_100,Removed
NCT02768337,Tag,Performance_Karnofsky_100,Removed
NCT02768389,Tag,Performance_Karnofsky_100,Removed
NCT02770378,Tag,Performance_Karnofsky_100,Removed
NCT02774421,Tag,Performance_Karnofsky_100,Removed
NCT02774681,Tag,Performance_Karnofsky_100,Removed
NCT02781792,Tag,Performance_Karnofsky_100,Removed
NCT02783495,Tag,Performance_Karnofsky_100,Removed
NCT02794883,Tag,Performance_Karnofsky_100,Removed
NCT02796261,Tag,Performance_Karnofsky_100,Removed
NCT02798406,Tag,Performance_Karnofsky_100,Removed
NCT02799238,Tag,Performance_Karnofsky_100,Removed
NCT02808364,Tag,Performance_Karnofsky_100,Removed
NCT02808416,Tag,Performance_Karnofsky_100,Removed
NCT02824133,Tag,Performance_Karnofsky_100,Removed
NCT02824731,Tag,Performance_Karnofsky_100,Removed
NCT02829931,Tag,Performance_Karnofsky_100,Removed
NCT02831257,Tag,Performance_Karnofsky_100,Removed
NCT02831959,Tag,Performance_Karnofsky_100,Removed
NCT02839954,Tag,Performance_Karnofsky_100,Removed
NCT02840123,Tag,Performance_Karnofsky_100,Removed
NCT02840409,Tag,Performance_Karnofsky_100,Removed
NCT02843230,Tag,Performance_Karnofsky_100,Removed
NCT02844062,Tag,Performance_Karnofsky_100,Removed
NCT02844439,Tag,Performance_Karnofsky_100,Removed
NCT02847559,Tag,Performance_Karnofsky_100,Removed
NCT02850744,Tag,Performance_Karnofsky_100,Removed
NCT02852655,Tag,Performance_Karnofsky_100,Removed
NCT02853565,Tag,Performance_Karnofsky_100,Removed
NCT02855086,Tag,Performance_Karnofsky_100,Removed
NCT02858869,Tag,Performance_Karnofsky_100,Removed
NCT02858895,Tag,Performance_Karnofsky_100,Removed
NCT02859857,Tag,Performance_Karnofsky_100,Removed
NCT02866747,Tag,Performance_Karnofsky_100,Removed
NCT02869243,Tag,Performance_Karnofsky_100,Removed
NCT02871843,Tag,Performance_Karnofsky_100,Removed
NCT02876003,Tag,Performance_Karnofsky_100,Removed
NCT02885324,Tag,Performance_Karnofsky_100,Removed
NCT02892708,Tag,Performance_Karnofsky_100,Removed
NCT02899715,Tag,Performance_Karnofsky_100,Removed
NCT02903069,Tag,Performance_Karnofsky_100,Removed
NCT02905110,Tag,Performance_Karnofsky_100,Removed
NCT02909777,Tag,Performance_Karnofsky_100,Removed
NCT02926222,Tag,Performance_Karnofsky_100,Removed
NCT02928575,Tag,Performance_Karnofsky_100,Removed
NCT02937844,Tag,Performance_Karnofsky_100,Removed
NCT02939378,Tag,Performance_Karnofsky_100,Removed
NCT02940483,Tag,Performance_Karnofsky_100,Removed
NCT02960230,Tag,Performance_Karnofsky_100,Removed
NCT02970448,Tag,Performance_Karnofsky_100,Removed
NCT02974621,Tag,Performance_Karnofsky_100,Removed
NCT02978261,Tag,Performance_Karnofsky_100,Removed
NCT02986178,Tag,Performance_Karnofsky_100,Removed
NCT02986815,Tag,Performance_Karnofsky_100,Removed
NCT02992015,Tag,Performance_Karnofsky_100,Removed
NCT03018288,Tag,Performance_Karnofsky_100,Removed
NCT03020017,Tag,Performance_Karnofsky_100,Removed
NCT03032484,Tag,Performance_Karnofsky_100,Removed
NCT03033992,Tag,Performance_Karnofsky_100,Removed
NCT03034135,Tag,Performance_Karnofsky_100,Removed
NCT03047473,Tag,Performance_Karnofsky_100,Removed
NCT03050736,Tag,Performance_Karnofsky_100,Removed
NCT03055208,Tag,Performance_Karnofsky_100,Removed
NCT03058198,Tag,Performance_Karnofsky_100,Removed
NCT03067753,Tag,Performance_Karnofsky_100,Removed
NCT03071874,Tag,Performance_Karnofsky_100,Removed
NCT03075072,Tag,Performance_Karnofsky_100,Removed
NCT03086616,Tag,Performance_Karnofsky_100,Removed
NCT03115333,Tag,Performance_Karnofsky_100,Removed
NCT03115398,Tag,Performance_Karnofsky_100,Removed
NCT03122197,Tag,Performance_Karnofsky_100,Removed
NCT03139916,Tag,Performance_Karnofsky_100,Removed
NCT03168919,Tag,Performance_Karnofsky_100,Removed
NCT03180502,Tag,Performance_Karnofsky_100,Removed
NCT03180697,Tag,Performance_Karnofsky_100,Removed
NCT03181581,Tag,Performance_Karnofsky_100,Removed
NCT03184038,Tag,Performance_Karnofsky_100,Removed
NCT03194971,Tag,Performance_Karnofsky_100,Removed
NCT03206021,Tag,Performance_Karnofsky_100,Removed
NCT03212742,Tag,Performance_Karnofsky_100,Removed
NCT03216499,Tag,Performance_Karnofsky_100,Removed
NCT03223675,Tag,Performance_Karnofsky_100,Removed
NCT03223922,Tag,Performance_Karnofsky_100,Removed
NCT03225300,Tag,Performance_Karnofsky_100,Removed
NCT03226483,Tag,Performance_Karnofsky_100,Removed
NCT03234595,Tag,Performance_Karnofsky_100,Removed
NCT03243851,Tag,Performance_Karnofsky_100,Removed
NCT03245151,Tag,Performance_Karnofsky_100,Removed
NCT03257124,Tag,Performance_Karnofsky_100,Removed
NCT03257631,Tag,Performance_Karnofsky_100,Removed
NCT03267836,Tag,Performance_Karnofsky_100,Removed
NCT03277638,Tag,Performance_Karnofsky_100,Removed
NCT03278249,Tag,Performance_Karnofsky_100,Removed
NCT03279692,Tag,Performance_Karnofsky_100,Removed
NCT03288272,Tag,Performance_Karnofsky_100,Removed
NCT03291977,Tag,Performance_Karnofsky_100,Removed
NCT03291990,Tag,Performance_Karnofsky_100,Removed
NCT03294486,Tag,Performance_Karnofsky_100,Removed
NCT03297125,Tag,Performance_Karnofsky_100,Removed
NCT03328884,Tag,Performance_Karnofsky_100,Removed
NCT03335280,Tag,Performance_Karnofsky_100,Removed
NCT03352427,Tag,Performance_Karnofsky_100,Removed
NCT03355794,Tag,Performance_Karnofsky_100,Removed
NCT03374943,Tag,Performance_Karnofsky_100,Removed
NCT03382977,Tag,Performance_Karnofsky_100,Removed
NCT03383978,Tag,Performance_Karnofsky_100,Removed
NCT00898079,Tag,Performance_Karnofsky_20,Removed
NCT00919750,Tag,Performance_Karnofsky_20,Removed
NCT01737671,Tag,Performance_Karnofsky_20,Removed
NCT03194971,Tag,Performance_Karnofsky_20,Removed
NCT00085202,Tag,Performance_Karnofsky_30,Removed
NCT00392327,Tag,Performance_Karnofsky_30,Removed
NCT00602667,Tag,Performance_Karnofsky_30,Removed
NCT00867178,Tag,Performance_Karnofsky_30,Removed
NCT00898079,Tag,Performance_Karnofsky_30,Removed
NCT00919750,Tag,Performance_Karnofsky_30,Removed
NCT01288235,Tag,Performance_Karnofsky_30,Removed
NCT01483820,Tag,Performance_Karnofsky_30,Removed
NCT01498783,Tag,Performance_Karnofsky_30,Removed
NCT01737671,Tag,Performance_Karnofsky_30,Removed
NCT02025881,Tag,Performance_Karnofsky_30,Removed
NCT02185352,Tag,Performance_Karnofsky_30,Removed
NCT02212574,Tag,Performance_Karnofsky_30,Removed
NCT03194971,Tag,Performance_Karnofsky_30,Removed
NCT00085202,Tag,Performance_Karnofsky_40,Removed
NCT00293475,Tag,Performance_Karnofsky_40,Removed
NCT00392327,Tag,Performance_Karnofsky_40,Removed
NCT00602667,Tag,Performance_Karnofsky_40,Removed
NCT00749723,Tag,Performance_Karnofsky_40,Removed
NCT00867178,Tag,Performance_Karnofsky_40,Removed
NCT00898079,Tag,Performance_Karnofsky_40,Removed
NCT00919750,Tag,Performance_Karnofsky_40,Removed
NCT01011920,Tag,Performance_Karnofsky_40,Removed
NCT01145170,Tag,Performance_Karnofsky_40,Removed
NCT01288235,Tag,Performance_Karnofsky_40,Removed
NCT01393912,Tag,Performance_Karnofsky_40,Removed
NCT01410370,Tag,Performance_Karnofsky_40,Removed
NCT01469247,Tag,Performance_Karnofsky_40,Removed
NCT01483820,Tag,Performance_Karnofsky_40,Removed
NCT01498783,Tag,Performance_Karnofsky_40,Removed
NCT01578668,Tag,Performance_Karnofsky_40,Removed
NCT01716468,Tag,Performance_Karnofsky_40,Removed
NCT01737671,Tag,Performance_Karnofsky_40,Removed
NCT01781468,Tag,Performance_Karnofsky_40,Removed
NCT01847235,Tag,Performance_Karnofsky_40,Removed
NCT01999270,Tag,Performance_Karnofsky_40,Removed
NCT02025881,Tag,Performance_Karnofsky_40,Removed
NCT02125786,Tag,Performance_Karnofsky_40,Removed
NCT02157103,Tag,Performance_Karnofsky_40,Removed
NCT02185352,Tag,Performance_Karnofsky_40,Removed
NCT02212574,Tag,Performance_Karnofsky_40,Removed
NCT02305056,Tag,Performance_Karnofsky_40,Removed
NCT02644460,Tag,Performance_Karnofsky_40,Removed
NCT02748135,Tag,Performance_Karnofsky_40,Removed
NCT03194971,Tag,Performance_Karnofsky_40,Removed
NCT03278249,Tag,Performance_Karnofsky_40,Removed
NCT00075387,Tag,Performance_Karnofsky_50,Removed
NCT00085202,Tag,Performance_Karnofsky_50,Removed
NCT00085735,Tag,Performance_Karnofsky_50,Removed
NCT00179907,Tag,Performance_Karnofsky_50,Removed
NCT00293475,Tag,Performance_Karnofsky_50,Removed
NCT00303849,Tag,Performance_Karnofsky_50,Removed
NCT00392327,Tag,Performance_Karnofsky_50,Removed
NCT00601003,Tag,Performance_Karnofsky_50,Removed
NCT00602667,Tag,Performance_Karnofsky_50,Removed
NCT00638898,Tag,Performance_Karnofsky_50,Removed
NCT00716976,Tag,Performance_Karnofsky_50,Removed
NCT00749723,Tag,Performance_Karnofsky_50,Removed
NCT00769093,Tag,Performance_Karnofsky_50,Removed
NCT00867178,Tag,Performance_Karnofsky_50,Removed
NCT00879437,Tag,Performance_Karnofsky_50,Removed
NCT00883688,Tag,Performance_Karnofsky_50,Removed
NCT00890786,Tag,Performance_Karnofsky_50,Removed
NCT00898079,Tag,Performance_Karnofsky_50,Removed
NCT00919750,Tag,Performance_Karnofsky_50,Removed
NCT00939770,Tag,Performance_Karnofsky_50,Removed
NCT00983398,Tag,Performance_Karnofsky_50,Removed
NCT01011920,Tag,Performance_Karnofsky_50,Removed
NCT01065805,Tag,Performance_Karnofsky_50,Removed
NCT01088035,Tag,Performance_Karnofsky_50,Removed
NCT01109095,Tag,Performance_Karnofsky_50,Removed
NCT01125800,Tag,Performance_Karnofsky_50,Removed
NCT01135550,Tag,Performance_Karnofsky_50,Removed
NCT01145170,Tag,Performance_Karnofsky_50,Removed
NCT01158651,Tag,Performance_Karnofsky_50,Removed
NCT01165333,Tag,Performance_Karnofsky_50,Removed
NCT01182350,Tag,Performance_Karnofsky_50,Removed
NCT01188096,Tag,Performance_Karnofsky_50,Removed
NCT01189266,Tag,Performance_Karnofsky_50,Removed
NCT01217437,Tag,Performance_Karnofsky_50,Removed
NCT01239316,Tag,Performance_Karnofsky_50,Removed
NCT01273090,Tag,Performance_Karnofsky_50,Removed
NCT01288235,Tag,Performance_Karnofsky_50,Removed
NCT01331135,Tag,Performance_Karnofsky_50,Removed
NCT01356290,Tag,Performance_Karnofsky_50,Removed
NCT01363557,Tag,Performance_Karnofsky_50,Removed
NCT01393912,Tag,Performance_Karnofsky_50,Removed
NCT01410370,Tag,Performance_Karnofsky_50,Removed
NCT01450449,Tag,Performance_Karnofsky_50,Removed
NCT01469247,Tag,Performance_Karnofsky_50,Removed
NCT01478178,Tag,Performance_Karnofsky_50,Removed
NCT01483820,Tag,Performance_Karnofsky_50,Removed
NCT01497860,Tag,Performance_Karnofsky_50,Removed
NCT01498783,Tag,Performance_Karnofsky_50,Removed
NCT01502917,Tag,Performance_Karnofsky_50,Removed
NCT01505569,Tag,Performance_Karnofsky_50,Removed
NCT01508117,Tag,Performance_Karnofsky_50,Removed
NCT01514201,Tag,Performance_Karnofsky_50,Removed
NCT01518413,Tag,Performance_Karnofsky_50,Removed
NCT01528046,Tag,Performance_Karnofsky_50,Removed
NCT01538095,Tag,Performance_Karnofsky_50,Removed
NCT01578668,Tag,Performance_Karnofsky_50,Removed
NCT01580969,Tag,Performance_Karnofsky_50,Removed
NCT01598454,Tag,Performance_Karnofsky_50,Removed
NCT01604590,Tag,Performance_Karnofsky_50,Removed
NCT01619865,Tag,Performance_Karnofsky_50,Removed
NCT01661400,Tag,Performance_Karnofsky_50,Removed
NCT01663012,Tag,Performance_Karnofsky_50,Removed
NCT01708174,Tag,Performance_Karnofsky_50,Removed
NCT01716468,Tag,Performance_Karnofsky_50,Removed
NCT01734512,Tag,Performance_Karnofsky_50,Removed
NCT01736722,Tag,Performance_Karnofsky_50,Removed
NCT01736800,Tag,Performance_Karnofsky_50,Removed
NCT01737671,Tag,Performance_Karnofsky_50,Removed
NCT01752491,Tag,Performance_Karnofsky_50,Removed
NCT01781468,Tag,Performance_Karnofsky_50,Removed
NCT01802567,Tag,Performance_Karnofsky_50,Removed
NCT01805453,Tag,Performance_Karnofsky_50,Removed
NCT01836549,Tag,Performance_Karnofsky_50,Removed
NCT01847235,Tag,Performance_Karnofsky_50,Removed
NCT01849484,Tag,Performance_Karnofsky_50,Removed
NCT01869725,Tag,Performance_Karnofsky_50,Removed
NCT01922076,Tag,Performance_Karnofsky_50,Removed
NCT01966809,Tag,Performance_Karnofsky_50,Removed
NCT01975116,Tag,Performance_Karnofsky_50,Removed
NCT01999270,Tag,Performance_Karnofsky_50,Removed
NCT02015728,Tag,Performance_Karnofsky_50,Removed
NCT02025881,Tag,Performance_Karnofsky_50,Removed
NCT02034981,Tag,Performance_Karnofsky_50,Removed
NCT02095132,Tag,Performance_Karnofsky_50,Removed
NCT02104882,Tag,Performance_Karnofsky_50,Removed
NCT02124772,Tag,Performance_Karnofsky_50,Removed
NCT02125786,Tag,Performance_Karnofsky_50,Removed
NCT02129335,Tag,Performance_Karnofsky_50,Removed
NCT02155920,Tag,Performance_Karnofsky_50,Removed
NCT02157103,Tag,Performance_Karnofsky_50,Removed
NCT02162732,Tag,Performance_Karnofsky_50,Removed
NCT02185352,Tag,Performance_Karnofsky_50,Removed
NCT02197637,Tag,Performance_Karnofsky_50,Removed
